x,y,z
-5.0045743,-4.2048697,0.7631356
14.836246,-5.6316085,3.0381038
5.275223,-7.6501665,-0.81163627
2.5858707,-7.631446,-0.8873689
-18.634392,11.336499,-1.3637506
1.2356186,-1.801975,-5.026377
-12.008915,7.7075357,-5.6936793
-3.8854477,3.5936482,0.5907783
3.1330304,-5.9525676,-6.6385975
-13.308052,13.007493,-1.6776096
-5.447268,7.4310985,5.0263543
-13.78403,8.000285,-6.743494
-9.676788,-1.5493761,-2.9068034
11.670309,-8.936692,3.5664136
-7.193481,3.9898567,-0.9855911
11.786982,-8.825074,2.8838758
-13.60383,1.1178049,-7.7648907
2.909339,-6.010784,-1.236819
-13.672867,4.904722,-3.615401
8.207881,5.7226977,-2.048645
-12.480902,10.867528,-7.182635
1.3803197,0.8323289,-7.0664735
-2.075095,0.55328196,-5.4060655
-0.1183443,-1.029697,-6.834148
-17.252018,6.032215,-7.6040735
-7.3741903,7.73589,-1.082871
-14.312153,7.0379453,-11.970842
-11.089672,0.7855881,-4.2144938
3.7582953,1.8813717,-6.807249
-7.036583,12.754862,0.029189197
1.6891667,3.7499208,-6.39103
-7.243571,1.351211,0.95969486
-14.204058,8.388636,-7.0978246
-13.396294,1.1323781,-6.7813754
-16.985138,10.018397,-4.35041
-16.436869,11.874654,-5.892518
-13.425544,7.342748,-5.0783463
-14.278791,-1.76326,-5.2941337
7.819919,-3.3533323,0.5678743
-14.025847,6.8310156,-11.46818
-14.560252,8.36754,-7.6273394
-17.762062,3.798811,-11.927161
-13.952107,2.1390584,-5.8665233
-15.974167,6.623004,-2.7367284
-6.044968,8.052771,-1.434642
7.0476623,-12.335033,-4.8860507
4.368639,2.9322598,-5.125632
-11.393943,8.712793,-9.307232
-20.086159,6.7923493,0.06473611
-1.475008,3.8868072,-3.9280767
-0.22305523,9.957392,-7.526677
-5.6971707,5.4551034,-0.31180084
-17.660774,8.0549755,-9.069973
-7.6519136,10.786571,-3.8254035
-14.509744,13.513518,-7.002151
-14.41769,2.2951903,-10.277043
-13.378819,9.044469,-7.2240615
-20.425013,7.1742535,0.44964644
-3.1910863,5.505294,-5.8457317
7.9002075,-2.725418,-2.9121833
-11.112692,3.7835586,-3.663597
-12.782445,3.7964494,-8.448307
-9.587038,-4.1432586,0.41266736
-5.69022,4.407581,-0.9001175
9.109076,0.702504,3.9039936
-14.850424,1.2563055,-7.9250517
-20.348175,7.1866555,-0.04244709
6.927476,-3.8013828,-6.0939083
2.3082805,-2.9009314,-5.683636
6.173976,-5.817016,1.5346076
5.5064144,4.3924932,-4.720753
3.6972764,2.408483,3.215678
-2.1943922,9.8113165,1.8162366
5.532787,-2.990332,6.525251
-7.56173,-2.2082086,-7.0460005
-0.9101785,-6.1017003,-4.1695633
1.4901642,7.218029,-5.947173
-10.602629,-1.7613869,-6.722082
-11.681368,13.82483,-6.0912375
1.4910333,-6.435827,-5.2323117
-0.8116067,2.6812775,-7.929794
8.407576,-1.764395,-3.3078594
-19.971497,7.786358,0.0701005
4.6046896,8.571145,-8.756499
-8.359814,-2.2234232,-6.7691483
0.111258596,3.183253,-9.101741
-13.618113,1.5500793,-8.022713
1.2644732,2.6096714,-6.229165
8.277645,1.2180684,7.086189
-13.516788,2.062508,-3.3557832
0.044162154,10.441087,-0.3579516
-20.782146,3.318614,-10.315653
-16.65972,6.8918753,-6.498619
-12.191567,4.6173406,-9.139152
9.804352,5.2605524,-1.2279392
-16.630236,7.0603213,-6.4862704
16.248709,-5.301153,4.50259
1.413194,-7.974737,-2.7787142
-7.6959033,10.954776,-2.1541524
4.484062,-24.371395,-3.0159953
-9.316994,-2.3595357,0.16571984
-3.6867943,-5.552571,1.2358063
-7.8765607,4.5654387,-8.180565
-14.240864,7.9247465,-10.650506
-17.606007,6.571608,-7.2023273
-11.748278,-1.0389144,-6.2803373
-11.735824,-0.1977327,-4.031362
-9.690511,-2.1678383,-5.4050655
-17.8734,7.9178367,-5.9900537
2.0384388,-8.170391,-4.8848896
4.557864,1.4464285,-9.993123
-4.860798,8.804603,-4.1493316
12.423946,3.1861718,2.3577123
3.2644033,-2.498296,-6.121881
2.3067994,-7.3596177,-2.2195542
11.047683,-3.7228096,0.768129
-19.894348,7.5694613,-8.970062
-1.623685,-5.1365457,-3.9605968
-7.0461354,7.3267007,-2.2759678
3.150177,3.4783452,0.21448807
-13.574044,12.647177,-5.7051554
-16.158611,5.50699,-8.076523
-5.8716435,15.430001,0.47462907
14.831216,-6.0542617,3.6754105
-11.97732,5.307784,-9.252383
-14.217353,3.9006917,-4.53454
-3.6763153,15.255792,-0.37488797
-4.9192915,-2.372553,-0.20435126
-5.5225444,5.1221304,-4.4467893
-19.164408,5.9054084,-0.43430585
-9.497219,-1.9167167,-6.279727
9.45727,0.1596154,4.719624
-16.864908,8.423083,-12.375957
-15.481926,6.000012,-1.9728466
-14.673438,9.276779,-8.828404
10.645641,-8.105245,2.244118
-3.488244,-1.9763684,0.9630907
-19.307285,6.257689,-7.0228786
-18.102362,6.1808777,-6.0924435
-7.909625,5.7600083,-2.9823842
-16.335062,6.1498294,-12.532813
-17.556358,6.159553,-9.435359
-13.421788,1.5363979,-9.7127495
2.3545015,-4.775277,-6.7046614
-20.514727,6.2534227,-8.197634
11.994883,-12.485659,-1.9911883
-16.392029,7.082753,-7.4531217
-17.28461,7.0108104,-9.177664
-8.196381,-0.96692866,-4.754191
-5.648176,2.9325752,1.2051036
-6.394035,3.0628119,-5.6915884
-3.4099212,7.4285765,4.530257
1.0154384,1.8220522,-6.8056054
10.929308,-9.00929,3.9285893
3.350493,-5.4784336,-3.2405956
-12.721668,-0.6696821,-9.525349
9.426884,0.64738303,3.8015978
0.40553844,-7.458614,2.705009
9.633555,1.0799373,2.7521303
-17.098467,5.4038677,-13.350333
-12.009781,1.5653756,-6.6203184
-4.7818894,-1.5002842,-1.4854287
-15.945249,5.353785,-8.198149
-18.684105,4.8763604,-10.771495
-10.569582,-0.13208194,-6.7865586
-17.279411,8.739763,-0.4530586
-5.9545383,4.8031135,6.161654
-13.283678,13.979967,-2.374095
-11.482461,0.071393974,-3.9408004
-19.020376,6.668585,-8.83733
-4.2545285,0.8220536,-6.18541
-15.526374,6.0005455,-7.591669
11.2651615,-11.223453,-1.2971855
-16.653515,9.9534235,-8.427291
-13.334178,3.892546,-8.6400795
-11.856686,9.937179,-6.8636413
-18.762667,6.461503,-6.8868713
-8.93602,-0.58345443,-0.6193854
-2.9871955,-2.6536925,-6.054515
-7.574786,3.4306006,-1.1037426
8.32205,-8.637913,-5.9342737
-6.898401,-4.790174,-2.7832198
-15.599683,9.873209,-4.9251423
-7.975185,10.100268,-4.5464387
-2.962009,7.9537916,5.4772305
-11.946661,12.377647,-6.583094
-16.242943,8.067051,-8.660709
5.6743107,-2.4785142,6.5208416
-7.9201403,5.797723,-2.9831042
-4.9465127,16.023096,-0.54729164
0.990656,-1.3247303,-5.04079
-3.0578067,-2.5943115,-6.0968843
-13.296507,-0.26685968,-8.975218
-11.351932,1.8793222,-7.7998695
-15.329626,10.865743,-3.0513484
-14.737793,8.465889,-6.3784723
-2.737119,2.026556,-5.69024
-19.436077,7.227053,-3.3226547
3.4349558,2.6925817,-7.3381305
-2.0989785,0.63209045,-5.426425
-14.586585,9.536742,-11.498528
-16.71062,7.373794,-3.4653995
6.206883,-4.0328774,7.2997737
2.8268664,-5.1256847,-4.8403625
-0.5079686,-1.0711112,-7.7337246
-2.6007829,2.618716,-4.484318
-17.54198,8.754203,-0.13071626
3.1970322,4.503629,-1.3860699
-11.861487,12.266989,-6.26766
-16.560703,6.567622,-12.749188
-14.811886,10.024501,-5.024028
3.6975799,11.522147,-0.7764474
0.32668757,7.1598444,-6.0037565
-17.217974,3.052474,-11.352888
1.1522655,11.136616,-3.9443889
3.81815,-4.709051,7.750907
-10.2277355,-1.9557095,-7.2607856
-11.063599,-0.47665083,-6.2199845
-16.494476,6.7132564,-2.5993962
11.8512745,-5.2029843,2.1769333
-15.092218,9.412724,-3.0139322
-19.005713,6.7928624,-1.6104182
-1.5239173,1.6809353,-6.4408617
-14.313547,10.099677,-4.470396
-13.343631,9.414801,-6.531955
-5.0615683,16.838219,0.3381713
-14.037401,7.461324,-9.57445
15.97511,-6.216036,4.699819
-19.991175,6.19339,-0.7293516
8.769673,0.67792094,2.4545062
14.763416,-5.3851686,3.0666306
-19.075884,5.7467675,-7.5370216
16.680546,-5.185298,5.054243
5.580063,-4.674443,-1.7225407
3.8844297,7.733469,-8.532111
-18.825684,11.577278,-0.9645293
12.71094,-10.375834,-0.010143973
-16.334953,5.4487348,-2.8240788
-11.108008,5.0271425,-9.688124
1.6354164,-10.034098,2.3288522
-12.457845,0.9915926,-3.7663867
-13.506549,2.3036838,-5.304132
6.44029,5.203045,-1.9553907
-13.97812,-1.2084718,-8.808095
-19.19771,5.207107,-8.007794
-13.654085,9.809167,-6.904795
-12.707036,8.731605,-5.598776
-12.890561,-1.1173463,-4.303049
12.262084,-10.420668,-0.30118042
0.5647561,-2.3553998,-4.6068363
1.1945353,4.230102,-8.648001
-12.573124,3.5189004,-7.944918
-16.213163,6.461668,-13.632172
-13.496494,12.829835,-6.8397384
-7.485497,9.707273,-1.4502828
-19.806602,7.021104,-1.6470858
-14.238309,9.220025,-7.150354
-17.800312,7.693037,-3.3359072
-18.636436,3.3140519,-8.016932
-9.023197,-1.0078168,-4.721763
2.5076628,-1.102777,8.59358
-14.354605,0.549969,-8.866115
-16.66171,4.067001,-7.798506
-9.602753,-2.1424408,0.23333433
-1.0817238,-14.088536,-0.39089182
-7.208516,9.568927,-3.5423846
-9.107952,4.455371,-7.608666
-12.166995,3.0756614,-7.7585626
-15.240424,0.68428594,-8.283468
13.174938,-2.7102268,-0.5903484
12.723649,-5.6993656,1.9079185
-11.326605,11.110716,-6.221854
-8.422632,-3.7679656,-5.6166253
-4.231251,12.515466,4.392912
-4.6965103,0.068278775,-8.314285
-11.357242,7.035544,-9.192366
-14.215977,8.473766,-3.4574828
-13.870358,3.7406752,-6.137322
-16.501976,9.81254,-8.22452
-17.758564,3.8103282,-12.2625675
2.004843,2.8410802,-9.064884
-8.924543,-0.5762935,-0.6230617
-2.8196254,8.492513,-4.746193
-17.57595,7.300114,-7.552444
-6.992296,-3.1881993,0.3725263
-5.340234,7.4937267,5.0006366
-3.099243,7.7603245,5.4311757
8.584643,-7.7285466,-5.2269664
-9.104477,2.6466048,-11.360328
-13.938443,2.1881168,-7.948937
-12.170941,11.314213,-6.072555
-18.840971,8.015825,-6.2540665
-11.004002,1.4519349,-4.976065
3.6688876,8.166585,6.8482094
3.7442732,-18.588476,-1.1425914
-1.7058065,1.580112,-4.54212
-12.130049,3.5955517,-7.2094903
-2.51749,-0.06623285,-6.385976
-18.426832,4.255775,-11.357908
2.8816385,-6.1688724,-1.1475992
1.4096658,5.3071256,-7.258788
-18.652065,6.4878526,-10.340615
-2.079407,-7.0015907,-4.608113
-19.679958,6.8735266,-1.5998905
-15.7841425,7.355159,-5.160417
-19.222925,9.567276,-1.6595443
15.847983,-5.450581,4.0446863
8.148708,-19.9632,-1.8252485
-15.760217,1.5241718,-5.380936
2.2091105,-2.2919078,-5.8689017
-13.927047,4.894463,-6.3410387
-0.3518171,-14.098851,3.1306064
-5.8244205,6.057639,-3.0086312
-15.355933,2.646182,-8.406654
-15.35264,2.4586458,-11.851351
-7.2943783,1.0815545,1.1309052
-2.7917466,-10.826371,2.110928
-4.3085847,9.978791,5.853688
-13.726371,0.3982925,-4.916096
-9.64973,-2.7487614,-5.320829
-16.163685,7.8669863,-3.4202664
-15.228672,7.033878,-3.7772002
-15.12592,0.064283215,-8.025045
-0.35026625,-0.40647283,-6.783875
-3.8550858,6.869147,-6.2269797
1.4762337,-3.040533,-6.4768786
6.894805,-11.584975,-4.509125
-13.221719,7.7784567,-7.8046083
-0.40367556,-1.1061145,-7.58194
2.9223742,-5.3862886,-6.742383
5.886483,-11.686652,-0.25681078
0.36496714,-5.9882703,-4.4184103
-7.881507,8.350833,0.4146924
-2.6030207,-5.4534926,-2.5769975
-8.4667425,6.789187,-0.6172953
4.667546,5.82728,-5.677302
-10.16671,-0.87934417,-4.833938
-13.128439,14.317527,-2.3141916
13.346598,3.052825,2.2501705
-18.13134,3.6412797,-7.834748
-13.741292,4.8629665,-4.13546
-3.178844,6.0182495,-5.75379
-4.586307,7.2089133,-6.1531954
-17.543184,4.517245,-12.860576
-17.073387,3.6090705,-12.13977
-15.93502,9.82013,-5.022651
1.2406826,6.060234,-6.555571
-13.733271,11.778442,-3.3365035
-17.698492,6.836024,-1.4451005
-18.732853,3.8087275,-8.302665
-12.654027,11.073189,-7.335628
-18.766472,7.6550207,-1.7314901
-5.9216275,-1.573769,-7.311246
-17.587702,4.7335505,-9.918843
-0.5764596,8.171658,-2.5706718
-7.627015,10.609631,-4.092138
-5.9263344,4.3756523,0.30859715
1.7736695,3.6801343,1.4590861
-14.609149,4.210296,-4.18059
2.5972466,3.6356504,-2.9341135
-18.372429,5.7334228,-6.9110785
-0.9047374,2.4629307,-7.678953
-14.901038,5.254043,-6.711403
-14.631887,9.589274,-11.5236025
-9.082593,-0.75850034,-7.154824
-0.50204986,-1.4068773,-5.243532
-18.747475,7.8828807,-7.5306134
-15.972891,2.6599076,-8.563536
3.1136315,-4.3154407,-5.618613
-16.949594,8.087559,-12.422573
0.84953475,2.4634268,-6.225483
-17.128044,3.2370322,-7.6770797
0.61296856,-2.6432643,-7.333756
-6.065509,3.0543957,-5.7007685
-3.008292,-3.1670477,3.4403598
-13.487695,7.1473455,-11.348129
-18.704361,6.9132833,-8.150816
12.996029,-3.1197124,-0.1091813
4.5963387,8.835476,-8.620274
-11.683903,12.243149,-7.7891483
10.566628,-10.58652,3.4913619
-0.022937248,8.051428,-5.483523
-11.706495,13.819724,-6.097284
8.310023,-8.6887665,-6.050556
1.7509408,-9.925714,2.3392763
-10.308938,-0.9234911,-4.8555503
-14.923245,7.8669224,-6.780215
-1.8717185,9.6671095,1.8040185
-9.105888,-4.739998,1.2161385
-11.976614,1.4032716,-6.66252
2.1317718,0.7768126,-8.667515
-17.133856,6.664797,-7.889075
-18.208183,5.7354136,-8.278829
-20.523731,7.266395,0.5229859
-13.419363,2.9100664,-6.2890334
1.9079819,-1.2139972,-4.3964396
-3.1781785,4.0690274,-7.835424
-12.704773,1.6069604,-5.5290656
-2.5869625,-9.640505,-2.372296
-9.35051,-2.2436955,-6.0158997
-17.812532,8.644284,-0.33359092
-20.6903,6.1031146,-8.215639
-14.010985,-1.2220963,-7.259953
-11.461932,6.367413,-9.168816
-1.0114115,1.1959496,-6.4740434
-3.098508,3.3784854,-7.4966083
-15.831047,8.599066,-4.0604873
2.6222475,3.314976,-7.081638
-12.871465,8.568273,-6.8574133
-12.392454,11.022445,-6.2246575
0.48771715,0.33267754,-5.128981
2.2510386,6.194441,-11.355612
-14.258259,13.0928755,-1.740551
-13.867849,11.774069,-4.523532
-18.650536,6.549666,-8.267926
-11.627977,12.5845,0.19966723
-0.36357653,2.7360868,-5.7597055
5.1641655,-4.4717793,3.0614727
-2.5208395,2.7985876,-5.8521867
-5.171573,8.530937,0.91144025
-9.614047,8.607074,2.123986
-14.475232,12.367369,-4.3203144
-18.851055,7.1975765,-2.6281128
-16.20386,6.214897,-12.676602
-14.204124,13.448848,-4.914577
1.5235597,7.248079,-5.732154
4.3750362,-9.985356,-1.3745941
-13.646149,6.761895,-7.024465
8.183172,-8.703404,-2.4288714
-13.192989,4.1303205,-5.645567
-4.663184,12.793479,4.887173
-15.394918,6.034102,-14.200231
-15.620953,6.487405,-6.3389425
-17.906134,5.027258,-13.159709
-2.8112128,9.614768,5.0076385
0.12444027,-7.9362965,-3.7427409
-18.080502,2.9990144,-9.573531
-3.4861941,3.2343466,-8.018298
-18.133419,4.0924597,-8.397378
-18.487385,8.253407,-7.795395
11.713189,-12.021385,-0.41050228
-14.00682,13.509723,-5.430322
-15.029455,11.8061285,-7.5504937
-13.215181,10.02836,-6.161562
1.9463857,-2.2053714,-1.9647148
-2.1395965,-3.960624,-2.597064
-10.820453,0.47401974,-7.2113132
-15.916154,9.972295,-6.8300233
-2.1007578,-7.2438817,-3.9262166
-19.314722,5.966924,-0.45227227
-15.682454,8.649266,-7.7925158
-15.191355,6.947624,-3.580859
5.576554,6.5078554,-6.806238
-15.269997,9.700426,-7.2043204
-16.318676,12.156024,-5.336623
-14.953326,12.058193,-7.792368
-2.895256,6.0400996,-0.12185853
-13.763818,7.7650228,-5.705257
-2.2737556,-4.297735,-3.061043
-13.858271,4.098617,-6.018806
-14.647395,2.9054105,-3.9325511
0.71952075,3.8383965,-9.271253
-14.706877,6.7175803,-12.95574
-4.405849,9.995776,5.917402
-12.741249,3.052516,-6.2730966
-19.660574,7.7670445,-9.00294
-4.59349,1.1956041,-6.743845
-15.363209,2.6076431,-6.399875
-16.468401,4.8218665,-9.838538
12.0289955,-10.17929,4.045486
-19.966082,6.0549903,-7.395523
-4.176754,6.5649056,-7.1375313
1.060617,-12.523873,2.8902762
-2.6121213,0.6194771,-7.3927717
-8.178429,5.068797,0.5813361
-16.607563,10.766176,-4.0867777
16.604866,-5.0490274,4.639591
-19.485184,9.428403,-2.6664658
0.59703875,0.16050835,-5.1306214
-17.338514,4.9162173,-13.178163
-11.766986,-2.037985,-6.529235
-14.570316,11.359923,-6.8753996
-12.92009,6.060934,-10.427938
-10.790177,-0.9513927,-6.835347
-14.38317,6.157564,-6.8038335
-8.119291,4.577823,-7.9544163
-14.504394,8.765839,-11.63477
1.9109539,5.187742,-8.990386
-3.1500783,1.6604592,-5.1865325
-4.6821175,8.493389,0.24127936
-17.831758,5.6331096,-9.574859
-17.877422,8.569536,-7.8219595
-5.969663,4.7705045,-0.49195218
-17.790373,6.998088,-8.752197
-3.0548592,7.2942734,-7.30781
-4.8052006,12.887905,5.1644945
2.896756,3.2103977,-7.300358
-15.013582,12.671909,-3.6929631
-14.786433,8.791485,-5.4886518
-2.50203,1.6056204,-4.530588
-9.631845,8.813286,1.2032686
-18.683487,8.355789,-0.6788024
-9.975663,-1.4189175,-5.5847425
-14.301714,2.223544,-8.331301
-12.32301,5.6129327,-9.048604
-15.292932,11.81875,-5.7714157
-3.4851127,4.602334,-5.293692
-14.989074,1.8617351,-5.7264757
-7.394041,7.308189,-0.8513971
-4.304754,-0.032406252,-7.5565243
-3.8601985,5.4694386,4.7978096
-3.451191,-1.2724631,-1.1379155
-2.5230498,1.5980685,-6.690575
-20.8022,3.3013198,-10.341049
-18.612001,11.325093,-1.4356458
-15.981914,3.9595196,-5.573989
-2.8342936,-0.024275074,-6.37113
2.3310406,-3.9605784,-6.0274906
1.0203862,-0.7280891,-4.5422254
10.170948,-2.3414853,1.6177177
-18.884708,5.225467,-11.156868
8.98179,-7.430324,0.26316905
-13.467847,7.46835,-5.2951913
-19.63804,9.123082,-2.7416518
-4.131513,6.7736554,-2.9461486
3.4351304,-4.941936,6.6894665
-4.8644457,-1.2671523,17.769356
1.4407421,-22.311352,0.5041401
-3.9212227,2.805959,15.053578
0.5024624,0.86534655,0.040201187
16.65432,-6.423563,-0.77707845
1.8515115,-2.2430232,0.08833417
-0.28981733,10.993609,1.941154
-5.605066,18.66095,1.8150336
10.031464,-9.974137,1.937674
6.2338495,-15.18096,2.5596817
0.12509896,-15.853061,1.4191753
3.3130424,14.667421,-5.4508433
-4.1366887,1.4142811,4.898171
3.4650419,4.020324,-1.7595179
14.575365,-1.2904828,0.6599838
-5.402958,0.07972801,17.936674
1.1973932,13.182485,-1.886866
-0.28231668,10.168965,1.3445847
6.4153,-13.256408,-6.2611394
-1.7146741,13.732513,4.224814
2.7694397,6.032409,-3.0684106
0.02197672,1.3684456,0.35669383
-4.0659747,0.2707927,17.436481
4.9552293,-9.1533575,-3.97958
7.7262826,-4.19762,0.74285614
-8.371425,3.3156855,0.047224324
2.726811,15.108432,-4.141806
-0.09199166,-17.539396,1.8372968
-1.7522196,12.71225,3.0395856
2.236422,-11.962813,-0.44541144
1.352333,4.773054,0.97970974
0.18614778,-11.462464,-0.6113834
11.492191,1.7384787,0.4896574
-3.7612207,-5.0124884,6.0610156
4.2674904,-13.0120325,-1.0043763
3.0008895,-6.2241297,2.0712624
6.0722733,-14.643682,2.4739769
6.118632,12.33888,-3.7590878
6.3497066,0.62137926,2.0644498
11.59805,-7.2189217,4.7578073
-6.7761273,11.680403,1.9710563
1.2005687,-13.231696,-0.089191966
1.2265956,-20.232904,-1.0346481
0.16118078,9.7884,2.7045217
-6.1983767,19.273535,3.6673295
0.5005701,-19.01926,-0.46988603
2.7981107,-12.661621,-3.885949
-3.8702333,16.706964,3.3956954
1.6930096,-18.550404,0.3355145
8.584749,-11.261028,1.1161565
-9.268554,2.8162746,-11.2761545
-2.5927563,-7.7077947,-1.7132617
3.9475136,13.517137,-6.218015
-3.6804678,-1.0490017,17.574795
0.43945444,-16.687727,1.4744732
3.114991,-11.607066,1.7571676
0.18112558,1.4328246,13.27423
